gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,0,No,Yes,60,Yes,No phone service,DSL,No internet service,No,No,Yes,Yes,No,One year,No,Mailed check,88.76,2850.36,0
Male,0,Yes,Yes,13,Yes,No,DSL,No,No,No,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),91.32,3939.84,0
Female,0,No,Yes,48,Yes,No phone service,DSL,Yes,No internet service,Yes,No,Yes,Yes,Two year,No,Mailed check,88.1,6522.26,0
Male,1,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),108.25,598.09,0
Female,0,Yes,No,63,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,Yes,Two year,No,Mailed check,79.6,7729.15,0
Male,0,Yes,No,9,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,No internet service,One year,No,Credit card (automatic),105.54,4656.29,1
Female,0,No,No,57,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No internet service,Two year,No,Mailed check,87.36,7312.5,0
Female,0,Yes,Yes,51,Yes,No,DSL,Yes,No,Yes,No,Yes,No internet service,One year,Yes,Credit card (automatic),108.13,6303.55,0
Female,0,No,No,40,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,92.87,94.52,0
Female,1,No,Yes,64,No,No,Fiber optic,No,No,No internet service,No internet service,No,No,One year,Yes,Bank transfer (automatic),65.77,7166.84,0
Male,0,No,Yes,70,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),47.06,6740.92,0
Female,1,No,No,64,Yes,No phone service,DSL,No internet service,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),110.91,7901.5,0
Female,0,Yes,No,25,Yes,No,DSL,No internet service,No,No,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),33.21,1068.66,0
Male,0,No,No,28,Yes,No,No,No,No,No,No internet service,Yes,No,Two year,Yes,Credit card (automatic),106.96,6310.22,0
Female,1,No,No,10,No,Yes,DSL,No internet service,No internet service,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.22,334.81,1
Male,0,No,No,28,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,81.02,6455.4,0
Female,0,Yes,No,36,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,Two year,Yes,Mailed check,73.63,3137.89,0
Female,0,No,No,11,Yes,No,DSL,No,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,49.24,7534.9,1
Female,0,Yes,No,21,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,No,Month-to-month,Yes,Mailed check,80.79,1982.25,1
Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,No,One year,No,Credit card (automatic),67.65,4687.03,0
Female,1,No,Yes,18,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),59.93,2215.17,1
Female,0,No,No,68,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),84.13,7235.67,0
Female,0,No,No,41,Yes,No,DSL,No internet service,Yes,No,No,No,No internet service,Two year,No,Bank transfer (automatic),28.19,5612.93,0
Male,1,No,No,15,Yes,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No,One year,Yes,Electronic check,80.5,2803.17,0
Male,0,Yes,No,23,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),119.76,3883.69,1
Female,0,Yes,No,41,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,24.27,7928.18,0
Male,0,No,Yes,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.45,3218.56,0
Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,No,Mailed check,65.36,383.42,1
Female,0,No,No,60,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),27.4,7748.58,0
Female,1,Yes,No,52,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),69.31,7769.14,0
Female,0,Yes,No,9,Yes,No,DSL,No,No,Yes,Yes,No internet service,No,Two year,Yes,Mailed check,35.01,5094.76,0
Female,0,No,No,30,Yes,No,DSL,No internet service,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,102.21,4155.58,0
Female,0,Yes,No,44,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),110.03,6976.72,0
Female,0,No,Yes,62,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.41,7985.06,0
Male,0,No,No,43,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,No,Two year,No,Electronic check,112.82,7936.65,0
Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),84.73,5942.98,0
Male,0,No,No,8,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,104.36,2087.57,0
Male,0,Yes,No,51,No,No,DSL,Yes,Yes,No,No internet service,No internet service,No,One year,No,Bank transfer (automatic),69.92,4909.66,0
Male,0,No,No,30,Yes,No phone service,DSL,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.02,627.02,1
Male,0,Yes,No,11,Yes,No phone service,DSL,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,114.66,5877.5,0
Male,0,Yes,No,20,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,No,Mailed check,58.07,1110.27,0
Female,0,No,No,31,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),103.42,2682.26,1
Female,0,No,No,34,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),67.41,7336.28,1
Female,0,Yes,No,12,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,81.28,4859.42,1
Female,0,No,Yes,48,Yes,No phone service,DSL,No internet service,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,108.28,5141.36,1
Male,0,No,No,28,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,108.09,1262.49,0
Male,0,Yes,No,67,Yes,No phone service,DSL,Yes,No,Yes,Yes,No internet service,Yes,One year,No,Electronic check,94.22,5944.63,0
Female,0,Yes,Yes,63,Yes,No phone service,DSL,Yes,No internet service,No,No,No internet service,No internet service,One year,No,Credit card (automatic),51.25,6292.65,0
Female,0,No,No,48,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,No,Two year,Yes,Mailed check,28.66,7675.21,0
Male,0,Yes,No,42,Yes,Yes,DSL,No,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,118.68,4994.39,1
Female,0,Yes,Yes,52,Yes,No,DSL,No,Yes,No,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),76.85,7164.15,0
Female,0,No,Yes,5,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,31.06,6165.67,0
Female,1,Yes,No,12,Yes,No,DSL,No,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),115.94,3151.45,0
Female,1,No,Yes,59,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,65.73,1417.33,0
Male,0,No,No,65,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.23,7615.19,0
Female,0,No,No,52,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,Yes,No internet service,Two year,Yes,Mailed check,56.52,7655.49,0
Female,0,No,No,43,Yes,No phone service,DSL,No internet service,No,No internet service,No,No,Yes,One year,Yes,Electronic check,110.93,2054.17,0
Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.33,7819.19,0
Male,0,Yes,No,50,Yes,No phone service,DSL,No,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),67.13,4574.11,0
Female,0,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),51.23,2345.36,1
Male,0,No,Yes,42,Yes,No,No,No,No internet service,No,No,No,Yes,Two year,Yes,Credit card (automatic),94.05,6928.39,0
Female,0,Yes,No,17,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,Yes,Two year,No,Bank transfer (automatic),105.04,5484.59,0
Female,1,Yes,No,43,Yes,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),24.27,3794.57,1
Male,0,No,Yes,49,Yes,No,No,No,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,42.48,3901.06,0
Female,0,No,No,5,Yes,Yes,DSL,No internet service,Yes,No,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),62.99,7580.54,0
Female,0,Yes,No,1,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No,No,Two year,Yes,Bank transfer (automatic),40.79,3085.74,0
Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No,One year,Yes,Electronic check,47.13,3007.01,0
Female,0,No,No,24,Yes,No,DSL,No,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,71.48,3031.72,0
Male,0,No,No,29,Yes,No phone service,No,No internet service,No,No,No,Yes,Yes,One year,No,Mailed check,58.29,7534.55,0
Male,0,Yes,Yes,15,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),113.45,4981.25,0
Female,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,104.19,7714.44,0
Male,0,No,Yes,44,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No,No,Two year,No,Mailed check,40.82,5883.7,1
Female,1,No,Yes,65,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No,Two year,No,Mailed check,114.82,6601.42,0
Female,0,No,Yes,31,Yes,No,Fiber optic,No,No internet service,No,Yes,No,No internet service,One year,No,Credit card (automatic),41.69,4225.37,0
Female,0,Yes,No,20,Yes,Yes,No,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,79.65,5615.64,0
Female,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,50.69,2355.18,0
Female,0,No,No,11,Yes,Yes,DSL,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,48.47,668.95,0
Male,0,Yes,No,28,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,74.03,1363.06,1
Female,0,Yes,No,38,Yes,Yes,DSL,No,No,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),114.69,7781.98,0
Male,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No,Two year,Yes,Bank transfer (automatic),61.89,592.11,1
Male,0,No,No,39,Yes,Yes,DSL,No,No,No,No internet service,No,No,Month-to-month,No,Electronic check,48.13,3491.34,1
Female,0,No,Yes,51,Yes,No,Fiber optic,Yes,No,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),45.03,7808.73,0
Female,0,No,Yes,50,Yes,Yes,DSL,No,No,No internet service,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),50.91,3228.92,0
Female,1,No,Yes,7,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,64.47,6879.31,0
Female,0,No,No,68,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No,Yes,Two year,Yes,Bank transfer (automatic),107.31,1335.47,0
Female,0,No,No,53,Yes,Yes,No,Yes,Yes,No internet service,No,No internet service,No,Two year,Yes,Electronic check,51.48,4102.67,0
Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,No,One year,No,Mailed check,47.24,3079.66,0
Female,1,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),77.42,5948.86,0
Female,0,No,No,55,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,79.12,261.7,0
Male,0,Yes,Yes,31,Yes,Yes,No,No,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,64.57,6160.82,0
Male,0,No,No,65,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,39.06,2284.35,0
Female,0,Yes,No,59,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,No internet service,One year,Yes,Mailed check,39.11,6333.64,0
Male,0,Yes,Yes,47,Yes,Yes,DSL,No,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),72.02,2910.42,0
Female,0,No,Yes,49,No,No,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,48.49,413.28,0
Male,1,No,No,18,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,35.3,146.85,0
Male,0,No,No,3,No,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),22.64,7175.07,0
Female,1,No,No,18,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),33.43,7486.12,0
Male,0,Yes,No,58,Yes,No,DSL,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.12,2718.13,0
Male,0,Yes,No,71,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),35.58,3394.27,0
Male,1,No,No,25,Yes,No,DSL,No,No,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.27,7459.7,1
Male,0,Yes,Yes,18,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,No,Yes,Month-to-month,No,Mailed check,59.14,3843.91,1
Male,0,Yes,No,52,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No,One year,Yes,Credit card (automatic),112.82,5444.79,0
Male,0,Yes,No,43,Yes,Yes,DSL,No,Yes,No,No,No,No internet service,One year,No,Mailed check,72.15,4067.38,0
Female,0,Yes,Yes,67,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,21.03,6938.55,1
Female,0,No,No,7,No,No,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),90.93,7606.87,0
Male,0,No,No,44,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),60.07,5843.16,0
Female,0,No,No,44,Yes,No,No,No internet service,No,Yes,No,No internet service,No,One year,Yes,Bank transfer (automatic),96.87,1977.22,0
Female,0,No,No,51,Yes,No phone service,No,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,79.68,1219.1,0
Female,0,Yes,No,21,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),33.95,292.57,1
Male,0,No,No,37,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,67.19,5463.03,0
Female,0,Yes,No,28,Yes,No,DSL,No internet service,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,75.52,6240.1,0
Male,0,Yes,No,32,Yes,Yes,No,Yes,No internet service,No internet service,Yes,Yes,Yes,One year,No,Electronic check,70.04,5183.82,0
Female,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,98.76,908.82,0
Male,0,Yes,No,41,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,104.96,1033.88,0
Male,0,No,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.66,4941.99,0
Female,1,No,No,27,Yes,No,No,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),23.73,5263.52,0
Female,0,No,Yes,40,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),55.25,1981.58,0
Male,0,No,Yes,41,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),56.89,3238.51,0
Female,0,Yes,No,70,Yes,No,No,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,42.25,7470.07,0
Female,0,Yes,No,24,Yes,Yes,No,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),62.76,592.29,0
Female,0,Yes,No,18,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),38.77,1817.75,0
Male,0,Yes,No,56,Yes,Yes,No,Yes,Yes,Yes,No internet service,No internet service,No,Two year,Yes,Mailed check,95.56,6596.39,0
Male,0,Yes,No,15,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No,One year,Yes,Credit card (automatic),103.44,5503.47,1
Female,1,Yes,No,35,Yes,No,DSL,No internet service,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),113.44,4297.98,0
Female,0,No,No,27,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,No,Electronic check,21.41,4750.36,0
Female,0,No,No,3,Yes,No,Fiber optic,No,No,No internet service,No,No internet service,No,Two year,Yes,Electronic check,73.88,1263.18,0
Male,0,No,No,21,Yes,No,DSL,Yes,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,40.91,5217.33,0
Male,1,No,No,39,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,73.08,3189.37,0
Female,0,No,No,32,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),27.08,7971.48,0
Female,0,No,No,50,Yes,No phone service,No,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),96.53,264.02,1
Female,0,No,No,9,Yes,No,DSL,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,49.49,7599.2,1
Female,0,Yes,Yes,50,Yes,No phone service,DSL,Yes,No,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,76.67,1913.3,0
Female,0,No,Yes,1,Yes,Yes,No,No,No,No internet service,No internet service,No,No internet service,Two year,Yes,Mailed check,99.66,2712.36,0
Female,0,No,No,4,Yes,Yes,DSL,No internet service,No internet service,No,No,Yes,No internet service,Two year,Yes,Electronic check,63.41,530.1,0
Male,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,119.28,5102.61,0
Female,0,Yes,No,34,Yes,No,DSL,No,No,Yes,No,Yes,No internet service,One year,Yes,Mailed check,100.52,4601.63,0
Male,0,Yes,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),62.36,6355.46,0
Female,0,No,No,15,Yes,No,DSL,Yes,No,No,No,No internet service,Yes,One year,Yes,Electronic check,90.46,3929.61,0
Female,0,No,Yes,32,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,86.97,5398.98,0
Male,0,Yes,Yes,41,Yes,Yes,No,No,No,No internet service,Yes,No,Yes,Two year,No,Credit card (automatic),24.34,7619.56,0
Male,0,Yes,Yes,71,Yes,Yes,DSL,No,No internet service,No internet service,No,Yes,No,Month-to-month,No,Mailed check,57.07,3325.97,1
Male,0,No,No,61,Yes,Yes,No,No,Yes,Yes,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),72.56,3816.56,0
Male,0,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,61.5,4061.76,0
Female,0,Yes,No,61,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No,No,Month-to-month,No,Electronic check,38.19,4328.32,0
Male,0,Yes,No,14,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),86.15,2042.05,0
Female,0,No,No,23,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),118.8,1883.08,0
Male,0,No,No,65,Yes,Yes,DSL,No,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,54.07,3133.5,0
Female,0,Yes,No,32,Yes,No,DSL,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),116.01,6906.0,0
